order_id,user_id,amount,created_at
1316,316,60.0,2024-10-01 00:00:00
1317,317,70.0,2024-10-01 00:00:00
1318,318,80.0,2024-10-01 00:00:00
1319,319,90.0,2024-10-01 00:00:00
1320,320,100.0,2024-10-01 00:00:00
1321,321,10.0,2024-10-01 00:00:00
1322,322,20.0,2024-10-01 00:00:00
1323,323,30.0,2024-10-01 00:00:00
1324,324,40.0,2024-10-01 00:00:00
1325,325,50.0,2024-10-01 00:00:00
1326,326,60.0,2024-10-01 00:00:00
1327,327,70.0,2024-10-01 00:00:00
1328,328,80.0,2024-10-01 00:00:00
1329,329,90.0,2024-10-01 00:00:00
1330,330,100.0,2024-10-01 00:00:00
1331,331,10.0,2024-10-01 00:00:00
1332,332,20.0,2024-10-01 00:00:00
1333,333,30.0,2024-10-01 00:00:00
1334,334,40.0,2024-10-01 00:00:00
1335,335,50.0,2024-10-01 00:00:00
1336,336,60.0,2024-10-01 00:00:00
1337,337,70.0,2024-10-01 00:00:00
1338,338,80.0,2024-10-01 00:00:00
1339,339,90.0,2024-10-01 00:00:00
1340,340,100.0,2024-10-01 00:00:00
1341,341,10.0,2024-10-01 00:00:00
1342,342,20.0,2024-10-01 00:00:00
1343,343,30.0,2024-10-01 00:00:00
1344,344,40.0,2024-10-01 00:00:00
1345,345,50.0,2024-10-01 00:00:00
1346,346,60.0,2024-10-01 00:00:00
1347,347,70.0,2024-10-01 00:00:00
1348,348,80.0,2024-10-01 00:00:00
1349,349,90.0,2024-10-01 00:00:00
1350,350,100.0,2024-10-01 00:00:00
1351,351,10.0,2024-10-01 00:00:00
1352,352,20.0,2024-10-01 00:00:00
1353,353,30.0,2024-10-01 00:00:00
1354,354,40.0,2024-10-01 00:00:00
1355,355,50.0,2024-10-01 00:00:00
1356,356,60.0,2024-10-01 00:00:00
1357,357,70.0,2024-10-01 00:00:00
1358,358,80.0,2024-10-01 00:00:00
1359,359,90.0,2024-10-01 00:00:00
1360,360,100.0,2024-10-01 00:00:00
1361,361,10.0,2024-10-01 00:00:00
1362,362,20.0,2024-10-01 00:00:00
1363,363,30.0,2024-10-01 00:00:00
1364,364,40.0,2024-10-01 00:00:00
1365,365,50.0,2024-10-01 00:00:00
1366,366,60.0,2024-10-01 00:00:00
1367,367,70.0,2024-10-01 00:00:00
1368,368,80.0,2024-10-01 00:00:00
1369,369,90.0,2024-10-01 00:00:00
1370,370,100.0,2024-10-01 00:00:00
1371,371,10.0,2024-10-01 00:00:00
1372,372,20.0,2024-10-01 00:00:00
1373,373,30.0,2024-10-01 00:00:00
1374,374,40.0,2024-10-01 00:00:00
1375,375,50.0,2024-10-01 00:00:00
1376,376,60.0,2024-10-01 00:00:00
1377,377,70.0,2024-10-01 00:00:00
1378,378,80.0,2024-10-01 00:00:00
1379,379,90.0,2024-10-01 00:00:00
1380,380,100.0,2024-10-01 00:00:00
1381,381,10.0,2024-10-01 00:00:00
1382,382,20.0,2024-10-01 00:00:00
1383,383,30.0,2024-10-01 00:00:00
1384,384,40.0,2024-10-01 00:00:00
1385,385,50.0,2024-10-01 00:00:00
1386,386,60.0,2024-10-01 00:00:00
1387,387,70.0,2024-10-01 00:00:00
1388,388,80.0,2024-10-01 00:00:00
1389,389,90.0,2024-10-01 00:00:00
1390,390,100.0,2024-10-01 00:00:00
1391,391,10.0,2024-10-01 00:00:00
1392,392,20.0,2024-10-01 00:00:00
1393,393,30.0,2024-10-01 00:00:00
1394,394,40.0,2024-10-01 00:00:00
1395,395,50.0,2024-10-01 00:00:00
1396,396,60.0,2024-10-01 00:00:00
1397,397,70.0,2024-10-01 00:00:00
1398,398,80.0,2024-10-01 00:00:00
1399,399,90.0,2024-10-01 00:00:00
1400,400,100.0,2024-10-01 00:00:00
1401,401,10.0,2024-10-01 00:00:00
1402,402,20.0,2024-10-01 00:00:00
1403,403,30.0,2024-10-01 00:00:00
1404,404,40.0,2024-10-01 00:00:00
1405,405,50.0,2024-10-01 00:00:00
1406,406,60.0,2024-10-01 00:00:00
1407,407,70.0,2024-10-01 00:00:00
1408,408,80.0,2024-10-01 00:00:00
1409,409,90.0,2024-10-01 00:00:00
1410,410,100.0,2024-10-01 00:00:00
1411,411,10.0,2024-10-01 00:00:00
1412,412,20.0,2024-10-01 00:00:00
1413,413,30.0,2024-10-01 00:00:00
1414,414,40.0,2024-10-01 00:00:00
1415,415,50.0,2024-10-01 00:00:00
1416,416,60.0,2024-10-01 00:00:00
1417,417,70.0,2024-10-01 00:00:00
1418,418,80.0,2024-10-01 00:00:00
1419,419,90.0,2024-10-01 00:00:00
1420,420,100.0,2024-10-01 00:00:00
1421,421,10.0,2024-10-01 00:00:00
1422,422,20.0,2024-10-01 00:00:00
1423,423,30.0,2024-10-01 00:00:00
1424,424,40.0,2024-10-01 00:00:00
1425,425,50.0,2024-10-01 00:00:00
1426,426,60.0,2024-10-01 00:00:00
1427,427,70.0,2024-10-01 00:00:00
1428,428,80.0,2024-10-01 00:00:00
1429,429,90.0,2024-10-01 00:00:00
1430,430,100.0,2024-10-01 00:00:00
1431,431,10.0,2024-10-01 00:00:00
1432,432,20.0,2024-10-01 00:00:00
1433,433,30.0,2024-10-01 00:00:00
1434,434,40.0,2024-10-01 00:00:00
1435,435,50.0,2024-10-01 00:00:00
1436,436,60.0,2024-10-01 00:00:00
1437,437,70.0,2024-10-01 00:00:00
1438,438,80.0,2024-10-01 00:00:00
1439,439,90.0,2024-10-01 00:00:00
1440,440,100.0,2024-10-01 00:00:00
1441,441,10.0,2024-10-01 00:00:00
1442,442,20.0,2024-10-01 00:00:00
1443,443,30.0,2024-10-01 00:00:00
1444,444,40.0,2024-10-01 00:00:00
1445,445,50.0,2024-10-01 00:00:00
1446,446,60.0,2024-10-01 00:00:00
1447,447,70.0,2024-10-01 00:00:00
1448,448,80.0,2024-10-01 00:00:00
1449,449,90.0,2024-10-01 00:00:00
1450,450,100.0,2024-10-01 00:00:00
1451,451,10.0,2024-10-01 00:00:00
1452,452,20.0,2024-10-01 00:00:00
1453,453,30.0,2024-10-01 00:00:00
1454,454,40.0,2024-10-01 00:00:00
1455,455,50.0,2024-10-01 00:00:00
1456,456,60.0,2024-10-01 00:00:00
1457,457,70.0,2024-10-01 00:00:00
1458,458,80.0,2024-10-01 00:00:00
1459,459,90.0,2024-10-01 00:00:00
1460,460,100.0,2024-10-01 00:00:00
1461,461,10.0,2024-10-01 00:00:00
1462,462,20.0,2024-10-01 00:00:00
1463,463,30.0,2024-10-01 00:00:00
1464,464,40.0,2024-10-01 00:00:00
1465,465,50.0,2024-10-01 00:00:00
1466,466,60.0,2024-10-01 00:00:00
1467,467,70.0,2024-10-01 00:00:00
1468,468,80.0,2024-10-01 00:00:00
1469,469,90.0,2024-10-01 00:00:00
1470,470,100.0,2024-10-01 00:00:00
1471,471,10.0,2024-10-01 00:00:00
1472,472,20.0,2024-10-01 00:00:00
1473,473,30.0,2024-10-01 00:00:00
1474,474,40.0,2024-10-01 00:00:00
1475,475,50.0,2024-10-01 00:00:00
1476,476,60.0,2024-10-01 00:00:00
1477,477,70.0,2024-10-01 00:00:00
1478,478,80.0,2024-10-01 00:00:00
1479,479,90.0,2024-10-01 00:00:00
1480,480,100.0,2024-10-01 00:00:00
1481,481,10.0,2024-10-01 00:00:00
1482,482,20.0,2024-10-01 00:00:00
1483,483,30.0,2024-10-01 00:00:00
1484,484,40.0,2024-10-01 00:00:00
1485,485,50.0,2024-10-01 00:00:00
1486,486,60.0,2024-10-01 00:00:00
1487,487,70.0,2024-10-01 00:00:00
1488,488,80.0,2024-10-01 00:00:00
1489,489,90.0,2024-10-01 00:00:00
1490,490,100.0,2024-10-01 00:00:00
1491,491,10.0,2024-10-01 00:00:00
1492,492,20.0,2024-10-01 00:00:00
1493,493,30.0,2024-10-01 00:00:00
1494,494,40.0,2024-10-01 00:00:00
1495,495,50.0,2024-10-01 00:00:00
1496,496,60.0,2024-10-01 00:00:00
1497,497,70.0,2024-10-01 00:00:00
1498,498,80.0,2024-10-01 00:00:00
1499,499,90.0,2024-10-01 00:00:00
1500,500,100.0,2024-10-01 00:00:00
1501,501,10.0,2024-10-01 00:00:00
1502,502,20.0,2024-10-01 00:00:00
1503,503,30.0,2024-10-01 00:00:00
1504,504,40.0,2024-10-01 00:00:00
1505,505,50.0,2024-10-01 00:00:00
1506,506,60.0,2024-10-01 00:00:00
1507,507,70.0,2024-10-01 00:00:00
1508,508,80.0,2024-10-01 00:00:00
1509,509,90.0,2024-10-01 00:00:00
1510,510,100.0,2024-10-01 00:00:00
1511,511,10.0,2024-10-01 00:00:00
1512,512,20.0,2024-10-01 00:00:00
1513,513,30.0,2024-10-01 00:00:00
1514,514,40.0,2024-10-01 00:00:00
1515,515,50.0,2024-10-01 00:00:00
1516,516,60.0,2024-10-01 00:00:00
1517,517,70.0,2024-10-01 00:00:00
1518,518,80.0,2024-10-01 00:00:00
1519,519,90.0,2024-10-01 00:00:00
1520,520,100.0,2024-10-01 00:00:00
1521,521,10.0,2024-10-01 00:00:00
1522,522,20.0,2024-10-01 00:00:00
1523,523,30.0,2024-10-01 00:00:00
1524,524,40.0,2024-10-01 00:00:00
1525,525,50.0,2024-10-01 00:00:00
1526,526,60.0,2024-10-01 00:00:00
1527,527,70.0,2024-10-01 00:00:00
1528,528,80.0,2024-10-01 00:00:00
1529,529,90.0,2024-10-01 00:00:00
1530,530,100.0,2024-10-01 00:00:00
1531,531,10.0,2024-10-01 00:00:00
1532,532,20.0,2024-10-01 00:00:00
1533,533,30.0,2024-10-01 00:00:00
1534,534,40.0,2024-10-01 00:00:00
1535,535,50.0,2024-10-01 00:00:00
1536,536,60.0,2024-10-01 00:00:00
1537,537,70.0,2024-10-01 00:00:00
1538,538,80.0,2024-10-01 00:00:00
1539,539,90.0,2024-10-01 00:00:00
1540,540,100.0,2024-10-01 00:00:00
1541,541,10.0,2024-10-01 00:00:00
1542,542,20.0,2024-10-01 00:00:00
1543,543,30.0,2024-10-01 00:00:00
1544,544,40.0,2024-10-01 00:00:00
1545,545,50.0,2024-10-01 00:00:00
1546,546,60.0,2024-10-01 00:00:00
1547,547,70.0,2024-10-01 00:00:00
1548,548,80.0,2024-10-01 00:00:00
1549,549,90.0,2024-10-01 00:00:00
1550,550,100.0,2024-10-01 00:00:00
1551,551,10.0,2024-10-01 00:00:00
1552,552,20.0,2024-10-01 00:00:00
1553,553,30.0,2024-10-01 00:00:00
1554,554,40.0,2024-10-01 00:00:00
1555,555,50.0,2024-10-01 00:00:00
1556,556,60.0,2024-10-01 00:00:00
1557,557,70.0,2024-10-01 00:00:00
1558,558,80.0,2024-10-01 00:00:00
1559,559,90.0,2024-10-01 00:00:00
1560,560,100.0,2024-10-01 00:00:00
1561,561,10.0,2024-10-01 00:00:00
1562,562,20.0,2024-10-01 00:00:00
1563,563,30.0,2024-10-01 00:00:00
1564,564,40.0,2024-10-01 00:00:00
1565,565,50.0,2024-10-01 00:00:00
1566,566,60.0,2024-10-01 00:00:00
1567,567,70.0,2024-10-01 00:00:00
1568,568,80.0,2024-10-01 00:00:00
1569,569,90.0,2024-10-01 00:00:00
1570,570,100.0,2024-10-01 00:00:00
1571,571,10.0,2024-10-01 00:00:00
1572,572,20.0,2024-10-01 00:00:00
1573,573,30.0,2024-10-01 00:00:00
1574,574,40.0,2024-10-01 00:00:00
1575,575,50.0,2024-10-01 00:00:00
1576,576,60.0,2024-10-01 00:00:00
1577,577,70.0,2024-10-01 00:00:00
1578,578,80.0,2024-10-01 00:00:00
1579,579,90.0,2024-10-01 00:00:00
1580,580,100.0,2024-10-01 00:00:00
1581,581,10.0,2024-10-01 00:00:00
1582,582,20.0,2024-10-01 00:00:00
1583,583,30.0,2024-10-01 00:00:00
1584,584,40.0,2024-10-01 00:00:00
1585,585,50.0,2024-10-01 00:00:00
1586,586,60.0,2024-10-01 00:00:00
1587,587,70.0,2024-10-01 00:00:00
1588,588,80.0,2024-10-01 00:00:00
1589,589,90.0,2024-10-01 00:00:00
1590,590,100.0,2024-10-01 00:00:00
1591,591,10.0,2024-10-01 00:00:00
1592,592,20.0,2024-10-01 00:00:00
1593,593,30.0,2024-10-01 00:00:00
1594,594,40.0,2024-10-01 00:00:00
1595,595,50.0,2024-10-01 00:00:00
1596,596,60.0,2024-10-01 00:00:00
1597,597,70.0,2024-10-01 00:00:00
1598,598,80.0,2024-10-01 00:00:00
1599,599,90.0,2024-10-01 00:00:00
1600,600,100.0,2024-10-01 00:00:00
1601,601,10.0,2024-10-01 00:00:00
1602,602,20.0,2024-10-01 00:00:00
1603,603,30.0,2024-10-01 00:00:00
1604,604,40.0,2024-10-01 00:00:00
1605,605,50.0,2024-10-01 00:00:00
1606,606,60.0,2024-10-01 00:00:00
1607,607,70.0,2024-10-01 00:00:00
1608,608,80.0,2024-10-01 00:00:00
1609,609,90.0,2024-10-01 00:00:00
1610,610,100.0,2024-10-01 00:00:00
1611,611,10.0,2024-10-01 00:00:00
1612,612,20.0,2024-10-01 00:00:00
1613,613,30.0,2024-10-01 00:00:00
1614,614,40.0,2024-10-01 00:00:00
1615,615,50.0,2024-10-01 00:00:00
1616,616,60.0,2024-10-01 00:00:00
1617,617,70.0,2024-10-01 00:00:00
1618,618,80.0,2024-10-01 00:00:00
1619,619,90.0,2024-10-01 00:00:00
1620,620,100.0,2024-10-01 00:00:00
1621,621,10.0,2024-10-01 00:00:00
1622,622,20.0,2024-10-01 00:00:00
1623,623,30.0,2024-10-01 00:00:00
1624,624,40.0,2024-10-01 00:00:00
1625,625,50.0,2024-10-01 00:00:00
1626,626,60.0,2024-10-01 00:00:00
1627,627,70.0,2024-10-01 00:00:00
1628,628,80.0,2024-10-01 00:00:00
1629,629,90.0,2024-10-01 00:00:00
1630,630,100.0,2024-10-01 00:00:00
1631,631,10.0,2024-10-01 00:00:00
1632,632,20.0,2024-10-01 00:00:00
1633,633,30.0,2024-10-01 00:00:00
1634,634,40.0,2024-10-01 00:00:00
1635,635,50.0,2024-10-01 00:00:00
1636,636,60.0,2024-10-01 00:00:00
1637,637,70.0,2024-10-01 00:00:00
1638,638,80.0,2024-10-01 00:00:00
1639,639,90.0,2024-10-01 00:00:00
1640,640,100.0,2024-10-01 00:00:00
1641,641,10.0,2024-10-01 00:00:00
1642,642,20.0,2024-10-01 00:00:00
1643,643,30.0,2024-10-01 00:00:00
1644,644,40.0,2024-10-01 00:00:00
1645,645,50.0,2024-10-01 00:00:00
1646,646,60.0,2024-10-01 00:00:00
1647,647,70.0,2024-10-01 00:00:00
1648,648,80.0,2024-10-01 00:00:00
1649,649,90.0,2024-10-01 00:00:00
1650,650,100.0,2024-10-01 00:00:00
1651,651,10.0,2024-10-01 00:00:00
1652,652,20.0,2024-10-01 00:00:00
1653,653,30.0,2024-10-01 00:00:00
1654,654,40.0,2024-10-01 00:00:00
1655,655,50.0,2024-10-01 00:00:00
1656,656,60.0,2024-10-01 00:00:00
1657,657,70.0,2024-10-01 00:00:00
1658,658,80.0,2024-10-01 00:00:00
1659,659,90.0,2024-10-01 00:00:00
1660,660,100.0,2024-10-01 00:00:00
1661,661,10.0,2024-10-01 00:00:00
1662,662,20.0,2024-10-01 00:00:00
1663,663,30.0,2024-10-01 00:00:00
1664,664,40.0,2024-10-01 00:00:00
1665,665,50.0,2024-10-01 00:00:00
1666,666,60.0,2024-10-01 00:00:00
1667,667,70.0,2024-10-01 00:00:00
1668,668,80.0,2024-10-01 00:00:00
1669,669,90.0,2024-10-01 00:00:00
1670,670,100.0,2024-10-01 00:00:00
1671,671,10.0,2024-10-01 00:00:00
1672,672,20.0,2024-10-01 00:00:00
1673,673,30.0,2024-10-01 00:00:00
1674,674,40.0,2024-10-01 00:00:00
1675,675,50.0,2024-10-01 00:00:00
1676,676,60.0,2024-10-01 00:00:00
1677,677,70.0,2024-10-01 00:00:00
1678,678,80.0,2024-10-01 00:00:00
1679,679,90.0,2024-10-01 00:00:00
1680,680,100.0,2024-10-01 00:00:00
1681,681,10.0,2024-10-01 00:00:00
1682,682,20.0,2024-10-01 00:00:00
1683,683,30.0,2024-10-01 00:00:00
1684,684,40.0,2024-10-01 00:00:00
1685,685,50.0,2024-10-01 00:00:00
1686,686,60.0,2024-10-01 00:00:00
1687,687,70.0,2024-10-01 00:00:00
1688,688,80.0,2024-10-01 00:00:00
1689,689,90.0,2024-10-01 00:00:00
1690,690,100.0,2024-10-01 00:00:00
1691,691,10.0,2024-10-01 00:00:00
1692,692,20.0,2024-10-01 00:00:00
1693,693,30.0,2024-10-01 00:00:00
1694,694,40.0,2024-10-01 00:00:00
1695,695,50.0,2024-10-01 00:00:00
1696,696,60.0,2024-10-01 00:00:00
1697,697,70.0,2024-10-01 00:00:00
1698,698,80.0,2024-10-01 00:00:00
1699,699,90.0,2024-10-01 00:00:00
1700,700,100.0,2024-10-01 00:00:00
1701,701,10.0,2024-10-01 00:00:00
1702,702,20.0,2024-10-01 00:00:00
1703,703,30.0,2024-10-01 00:00:00
1704,704,40.0,2024-10-01 00:00:00
1705,705,50.0,2024-10-01 00:00:00
1706,706,60.0,2024-10-01 00:00:00
1707,707,70.0,2024-10-01 00:00:00
1708,708,80.0,2024-10-01 00:00:00
1709,709,90.0,2024-10-01 00:00:00
1710,710,100.0,2024-10-01 00:00:00
1711,711,10.0,2024-10-01 00:00:00
1712,712,20.0,2024-10-01 00:00:00
1713,713,30.0,2024-10-01 00:00:00
1714,714,40.0,2024-10-01 00:00:00
1715,715,50.0,2024-10-01 00:00:00
1716,716,60.0,2024-10-01 00:00:00
1717,717,70.0,2024-10-01 00:00:00
1718,718,80.0,2024-10-01 00:00:00
1719,719,90.0,2024-10-01 00:00:00
1720,720,100.0,2024-10-01 00:00:00
1721,721,10.0,2024-10-01 00:00:00
1722,722,20.0,2024-10-01 00:00:00
1723,723,30.0,2024-10-01 00:00:00
1724,724,40.0,2024-10-01 00:00:00
1725,725,50.0,2024-10-01 00:00:00
1726,726,60.0,2024-10-01 00:00:00
1727,727,70.0,2024-10-01 00:00:00
1728,728,80.0,2024-10-01 00:00:00
1729,729,90.0,2024-10-01 00:00:00
1730,730,100.0,2024-10-01 00:00:00
1731,731,10.0,2024-10-01 00:00:00
1732,732,20.0,2024-10-01 00:00:00
1733,733,30.0,2024-10-01 00:00:00
1734,734,40.0,2024-10-01 00:00:00
1735,735,50.0,2024-10-01 00:00:00
1736,736,60.0,2024-10-01 00:00:00
1737,737,70.0,2024-10-01 00:00:00
1738,738,80.0,2024-10-01 00:00:00
1739,739,90.0,2024-10-01 00:00:00
1740,740,100.0,2024-10-01 00:00:00
1741,741,10.0,2024-10-01 00:00:00
1742,742,20.0,2024-10-01 00:00:00
1743,743,30.0,2024-10-01 00:00:00
1744,744,40.0,2024-10-01 00:00:00
1745,745,50.0,2024-10-01 00:00:00
1746,746,60.0,2024-10-01 00:00:00
1747,747,70.0,2024-10-01 00:00:00
1748,748,80.0,2024-10-01 00:00:00
1749,749,90.0,2024-10-01 00:00:00
1750,750,100.0,2024-10-01 00:00:00
1751,751,10.0,2024-10-01 00:00:00
1752,752,20.0,2024-10-01 00:00:00
1753,753,30.0,2024-10-01 00:00:00
1754,754,40.0,2024-10-01 00:00:00
1755,755,50.0,2024-10-01 00:00:00
1756,756,60.0,2024-10-01 00:00:00
1757,757,70.0,2024-10-01 00:00:00
1758,758,80.0,2024-10-01 00:00:00
1759,759,90.0,2024-10-01 00:00:00
1760,760,100.0,2024-10-01 00:00:00
1761,761,10.0,2024-10-01 00:00:00
1762,762,20.0,2024-10-01 00:00:00
1763,763,30.0,2024-10-01 00:00:00
1764,764,40.0,2024-10-01 00:00:00
1765,765,50.0,2024-10-01 00:00:00
1766,766,60.0,2024-10-01 00:00:00
1767,767,70.0,2024-10-01 00:00:00
1768,768,80.0,2024-10-01 00:00:00
1769,769,90.0,2024-10-01 00:00:00
1770,770,100.0,2024-10-01 00:00:00
1771,771,10.0,2024-10-01 00:00:00
1772,772,20.0,2024-10-01 00:00:00
1773,773,30.0,2024-10-01 00:00:00
1774,774,40.0,2024-10-01 00:00:00
1775,775,50.0,2024-10-01 00:00:00
1776,776,60.0,2024-10-01 00:00:00
1777,777,70.0,2024-10-01 00:00:00
1778,778,80.0,2024-10-01 00:00:00
1779,779,90.0,2024-10-01 00:00:00
1780,780,100.0,2024-10-01 00:00:00
1781,781,10.0,2024-10-01 00:00:00
1782,782,20.0,2024-10-01 00:00:00
1783,783,30.0,2024-10-01 00:00:00
1784,784,40.0,2024-10-01 00:00:00
1785,785,50.0,2024-10-01 00:00:00
1786,786,60.0,2024-10-01 00:00:00
1787,787,70.0,2024-10-01 00:00:00
1788,788,80.0,2024-10-01 00:00:00
1789,789,90.0,2024-10-01 00:00:00
1790,790,100.0,2024-10-01 00:00:00
1791,791,10.0,2024-10-01 00:00:00
1792,792,20.0,2024-10-01 00:00:00
1793,793,30.0,2024-10-01 00:00:00
1794,794,40.0,2024-10-01 00:00:00
1795,795,50.0,2024-10-01 00:00:00
1796,796,60.0,2024-10-01 00:00:00
1797,797,70.0,2024-10-01 00:00:00
1798,798,80.0,2024-10-01 00:00:00
1799,799,90.0,2024-10-01 00:00:00
1800,800,100.0,2024-10-01 00:00:00
1801,801,10.0,2024-10-01 00:00:00
1802,802,20.0,2024-10-01 00:00:00
1803,803,30.0,2024-10-01 00:00:00
1804,804,40.0,2024-10-01 00:00:00
1805,805,50.0,2024-10-01 00:00:00
1806,806,60.0,2024-10-01 00:00:00
1807,807,70.0,2024-10-01 00:00:00
1808,808,80.0,2024-10-01 00:00:00
1809,809,90.0,2024-10-01 00:00:00
1810,810,100.0,2024-10-01 00:00:00
1811,811,10.0,2024-10-01 00:00:00
1812,812,20.0,2024-10-01 00:00:00
1813,813,30.0,2024-10-01 00:00:00
1814,814,40.0,2024-10-01 00:00:00
1815,815,50.0,2024-10-01 00:00:00
1816,816,60.0,2024-10-01 00:00:00
1817,817,70.0,2024-10-01 00:00:00
1818,818,80.0,2024-10-01 00:00:00
1819,819,90.0,2024-10-01 00:00:00
1820,820,100.0,2024-10-01 00:00:00
1821,821,10.0,2024-10-01 00:00:00
1822,822,20.0,2024-10-01 00:00:00
1823,823,30.0,2024-10-01 00:00:00
1824,824,40.0,2024-10-01 00:00:00
1825,825,50.0,2024-10-01 00:00:00
1826,826,60.0,2024-10-01 00:00:00
1827,827,70.0,2024-10-01 00:00:00
1828,828,80.0,2024-10-01 00:00:00
1829,829,90.0,2024-10-01 00:00:00
1830,830,100.0,2024-10-01 00:00:00
1831,831,10.0,2024-10-01 00:00:00
1832,832,20.0,2024-10-01 00:00:00
1833,833,30.0,2024-10-01 00:00:00
1834,834,40.0,2024-10-01 00:00:00
1835,835,50.0,2024-10-01 00:00:00
1836,836,60.0,2024-10-01 00:00:00
1837,837,70.0,2024-10-01 00:00:00
1838,838,80.0,2024-10-01 00:00:00
1839,839,90.0,2024-10-01 00:00:00
1840,840,100.0,2024-10-01 00:00:00
1841,841,10.0,2024-10-01 00:00:00
1842,842,20.0,2024-10-01 00:00:00
1843,843,30.0,2024-10-01 00:00:00
1844,844,40.0,2024-10-01 00:00:00
1845,845,50.0,2024-10-01 00:00:00
1846,846,60.0,2024-10-01 00:00:00
1847,847,70.0,2024-10-01 00:00:00
1848,848,80.0,2024-10-01 00:00:00
1849,849,90.0,2024-10-01 00:00:00
1850,850,100.0,2024-10-01 00:00:00
1851,851,10.0,2024-10-01 00:00:00
1852,852,20.0,2024-10-01 00:00:00
1853,853,30.0,2024-10-01 00:00:00
1854,854,40.0,2024-10-01 00:00:00
1855,855,50.0,2024-10-01 00:00:00
1856,856,60.0,2024-10-01 00:00:00
1857,857,70.0,2024-10-01 00:00:00
1858,858,80.0,2024-10-01 00:00:00
1859,859,90.0,2024-10-01 00:00:00
1860,860,100.0,2024-10-01 00:00:00
1861,861,10.0,2024-10-01 00:00:00
1862,862,20.0,2024-10-01 00:00:00
1863,863,30.0,2024-10-01 00:00:00
1864,864,40.0,2024-10-01 00:00:00
1865,865,50.0,2024-10-01 00:00:00
1866,866,60.0,2024-10-01 00:00:00
1867,867,70.0,2024-10-01 00:00:00
1868,868,80.0,2024-10-01 00:00:00
1869,869,90.0,2024-10-01 00:00:00
1870,870,100.0,2024-10-01 00:00:00
1871,871,10.0,2024-10-01 00:00:00
1872,872,20.0,2024-10-01 00:00:00
1873,873,30.0,2024-10-01 00:00:00
1874,874,40.0,2024-10-01 00:00:00
1875,875,50.0,2024-10-01 00:00:00
1876,876,60.0,2024-10-01 00:00:00
1877,877,70.0,2024-10-01 00:00:00
1878,878,80.0,2024-10-01 00:00:00
1879,879,90.0,2024-10-01 00:00:00
1880,880,100.0,2024-10-01 00:00:00
1881,881,10.0,2024-10-01 00:00:00
1882,882,20.0,2024-10-01 00:00:00
1883,883,30.0,2024-10-01 00:00:00
1884,884,40.0,2024-10-01 00:00:00
1885,885,50.0,2024-10-01 00:00:00
1886,886,60.0,2024-10-01 00:00:00
1887,887,70.0,2024-10-01 00:00:00
1888,888,80.0,2024-10-01 00:00:00
1889,889,90.0,2024-10-01 00:00:00
1890,890,100.0,2024-10-01 00:00:00
1891,891,10.0,2024-10-01 00:00:00
1892,892,20.0,2024-10-01 00:00:00
1893,893,30.0,2024-10-01 00:00:00
1894,894,40.0,2024-10-01 00:00:00
1895,895,50.0,2024-10-01 00:00:00
1896,896,60.0,2024-10-01 00:00:00
1897,897,70.0,2024-10-01 00:00:00
1898,898,80.0,2024-10-01 00:00:00
1899,899,90.0,2024-10-01 00:00:00
1900,900,100.0,2024-10-01 00:00:00
1901,901,10.0,2024-10-01 00:00:00
1902,902,20.0,2024-10-01 00:00:00
1903,903,30.0,2024-10-01 00:00:00
1904,904,40.0,2024-10-01 00:00:00
1905,905,50.0,2024-10-01 00:00:00
1906,906,60.0,2024-10-01 00:00:00
1907,907,70.0,2024-10-01 00:00:00
1908,908,80.0,2024-10-01 00:00:00
1909,909,90.0,2024-10-01 00:00:00
1910,910,100.0,2024-10-01 00:00:00
1911,911,10.0,2024-10-01 00:00:00
1912,912,20.0,2024-10-01 00:00:00
1913,913,30.0,2024-10-01 00:00:00
1914,914,40.0,2024-10-01 00:00:00
1915,915,50.0,2024-10-01 00:00:00
1916,916,60.0,2024-10-01 00:00:00
1917,917,70.0,2024-10-01 00:00:00
1918,918,80.0,2024-10-01 00:00:00
1919,919,90.0,2024-10-01 00:00:00
1920,920,100.0,2024-10-01 00:00:00
1921,921,10.0,2024-10-01 00:00:00
1922,922,20.0,2024-10-01 00:00:00
1923,923,30.0,2024-10-01 00:00:00
1924,924,40.0,2024-10-01 00:00:00
1925,925,50.0,2024-10-01 00:00:00
1926,926,60.0,2024-10-01 00:00:00
1927,927,70.0,2024-10-01 00:00:00
1928,928,80.0,2024-10-01 00:00:00
1929,929,90.0,2024-10-01 00:00:00
1930,930,100.0,2024-10-01 00:00:00
1931,931,10.0,2024-10-01 00:00:00
1932,932,20.0,2024-10-01 00:00:00
1933,933,30.0,2024-10-01 00:00:00
1934,934,40.0,2024-10-01 00:00:00
1935,935,50.0,2024-10-01 00:00:00
1936,936,60.0,2024-10-01 00:00:00
1937,937,70.0,2024-10-01 00:00:00
1938,938,80.0,2024-10-01 00:00:00
1939,939,90.0,2024-10-01 00:00:00
1940,940,100.0,2024-10-01 00:00:00
1941,941,10.0,2024-10-01 00:00:00
1942,942,20.0,2024-10-01 00:00:00
1943,943,30.0,2024-10-01 00:00:00
1944,944,40.0,2024-10-01 00:00:00
1945,945,50.0,2024-10-01 00:00:00
1946,946,60.0,2024-10-01 00:00:00
1947,947,70.0,2024-10-01 00:00:00
1948,948,80.0,2024-10-01 00:00:00
1949,949,90.0,2024-10-01 00:00:00
1950,950,100.0,2024-10-01 00:00:00
